ID,Symbol,CreateTime,Body,Sentiment
255031774,AAPL,2020-11-07T13:27:51Z,b'$AAPL In my opinion# Next week Nov just might be weak period for Tech stocks. \n\nThen again# it might not.. \n\nWith Joe Biden win .. it creates uncertainty and changing of guard.',None
255031649,AAPL,2020-11-07T13:24:58Z,b'$AAPL 2016 After Nov Elections dropped from Nov highs to Dec 5th',None
255031575,AAPL,2020-11-07T13:23:06Z,b'$AAPL NEW ARTICLE : Berkshire operating results fall even as Apple boosts profit https://www.stck.pro/news/AAPL/8986996',None
255030942,AAPL,2020-11-07T13:06:48Z,b'$AAPL Nov 8# 2018 \n\nPast history November\xe2\x80\x99s have been little bearish for Apple price action \n\nNext week will tell',None
255030819,AAPL,2020-11-07T13:03:36Z,b'$AAPL on my watchlist for next week after this created a nice pivot buy point. I cover this setup and the rest of my watchlist during my livestream tonight. Also cover general trading tips such as buying pivot breaks# position sizing# and progressive exposure. Timestamps for each stock are in the comments: https://youtu.be/Ctej4S4_omU',None
255030742,AAPL,2020-11-07T13:02:07Z,b'$AAPL Sentiment is somewhat positive today. \nNews mentions: positive (25)# negative (9)# neutral (8) \nOur Sentiment Score: +0.762 (scale of -1.5 to +1.5)',None
255030670,AAPL,2020-11-07T13:00:29Z,b'$SPY $AAPL $FB $AMZN $BTC.X \n\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\nWell# one thing is certain: \nWith about 60.000 votes Kanye West will not be elected President \xf0\x9f\x98\x81',None
255030561,AAPL,2020-11-07T12:58:03Z,b'$SOLO beside talking about stocks \nThis election count is super annoying like they count 99% in one day and take 4-5 days counting this 1% in 3 states\nLike brah at this point I don\xe2\x80\x99t care who wins just finish the god damn counting brah \nIt\xe2\x80\x99s like all the hard workers just quit after the first day and some lazy fuck is counting them one vote a hour $NIO $TSLA $AAPL $QQQ',None
255030539,AAPL,2020-11-07T12:57:23Z,b'$AAPL Verizon Offers Buy One# Get One Free Promo on New 5G iPhone 12/Pro/Max/Mini https://www.iClarified.com/78422',None
255030183,AAPL,2020-11-07T12:48:12Z,b'\xf0\x9f\x93\xa2Hottest Stocks of the Day\xf0\x9f\x92\xa1 \n \n1. $SNDL\n2. $ACB\n3. $NIO\n4. $TLRY\n5. $AAPL\n \n \nCalculated using live data for trending# volume# volatility and more. \n \nReady to up your trading to the next level? \xf0\x9f\xa4\x91Team RVR\xf0\x9f\xa4\x91',Bullish
255030100,AAPL,2020-11-07T12:46:14Z,b'$AAPL we will have a good 4 years of trading stocks \n\n\xf0\x9f\x91\x8d No more trump tweet shit about Chinese tariff and causing sudden sell off \n\xf0\x9f\x91\x8d No more racist tweet \n He was playing with stock market by tweeting',Bullish
255029494,AAPL,2020-11-07T12:29:26Z,b'$SPY $AAPL No more tweets# no more MAGA protection# sell your stock your 401k# let the Dems hold the bag up now! .\nNever look back! \xe2\x80\x9cMAGA USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x80\x9d',Bearish
255029197,AAPL,2020-11-07T12:20:52Z,b'APPLE WATCH CONNECTED new trademark application by Apple Inc. https://uspto.report/TM/90296958 #APPLEWATCHCONNECTED $AAPL #APPLE #WATCH #CONNECTED',None
255026933,AAPL,2020-11-07T10:38:04Z,b'$AAPL god bless America the land of the free and the right to vote and elect. it is not perfect# but we need all to stay on course  to improve and educate ourselves and our kids# it doesn\xe2\x80\x99t matter what color# race# religion you have# what matter is how good you are to your family# society and other \n\xe2\x80\x9cThe best of you are the best to other\xe2\x80\x9d\nPiece and love \nKnow let\xe2\x80\x99s make money \xf0\x9f\x92\xb5 \xf0\x9f\x92\xb4 \xf0\x9f\x92\xb0 \nNIO# AAPL',None
255026802,AAPL,2020-11-07T10:30:10Z,b'If you really want to make a Huge Profit on stock trading. Then this Community is for you:-- stocksgainer.net/\n\n$AAPL ',None
255026785,AAPL,2020-11-07T10:29:14Z,b'$AAPL NEW ARTICLE : Gold Investors Might Soon See A Price Of $2#500 Per Ounce https://www.stck.pro/news/AAPL/8985394',None
255026653,AAPL,2020-11-07T10:20:48Z,b'$AAPL $TSLA $BTC.X $NASDAQ \nCome join \xc2\xa3299 lifetime membership and all tools\nEducation \nTrading\nCommunity',None
255026523,AAPL,2020-11-07T10:13:43Z,b'$AAPL Took a look at the phones yesterday and the shiny new stainless steel on the 12 Pro is gonna scratch within days/weeks for most people. \xe2\x80\x9cPro\xe2\x80\x9d users get milked. The display units were already trashed.\n\nEroding longterm trust. Use proper materials again please.',None
255026502,AAPL,2020-11-07T10:12:13Z,b'$AAPL in addition to an election it was also a \xe2\x80\x9csting operation\xe2\x80\x9d\n\nhttp://gbccct.org/sting/?fbclid=IwAR38YLPF9gihq_-l5q_nZGk71_KUqDd-84ZHdaA5My9A8E8mniLve_hwe2o',None
255026239,AAPL,2020-11-07T09:54:12Z,b'\xf0\x9f\x94\xa5Top 5 Trending Tickers on Twitter# Discord# StockTwits and Yahoo! message boards\xf0\x9f\x94\xa5 \n \n1. $NIO\n2. $SPY\n3. $DKNG\n4. $TSLA\n5. $AAPL\n \n \nTeam RVR Gains for the last 72 hours: 202% \n \n\xf0\x9f\x98\x8eHappy Trading!\xe2\x9c\x85',Bullish
255025645,AAPL,2020-11-07T09:16:45Z,b'$AAPL I have a question: Which stock has potential value to raise 10 time from its current stock price\xef\xbc\x9fThx',None
255025452,AAPL,2020-11-07T09:06:00Z,b'$AAPL outperforms 91% of all stocks! https://www.chartmill.com/stock/analyzer/stock/AAPL?key=bb853040-a4ac-41c6-b549-d218d2f21b32&amp;utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=AAPL&amp;utm_campaign=social_tracking',None
255025177,AAPL,2020-11-07T08:50:57Z,b'$AAPL should be another interesting week ahead of us https://youtu.be/KjgzyVYQUaU',None
255025115,AAPL,2020-11-07T08:47:06Z,b'$AAPL #chartcheck #signaljumper  \nfollow me# chartings# DDs and alerds  \nlimited postings with high quality  \n\nsupport red \nresistance green\nkey is to close above 125$ than the W pattern is active',None
255024962,AAPL,2020-11-07T08:37:41Z,b'Apple# Sony in talks to acquire podcaster# Wondery\n\nhttps://pageone.ng/2020/11/07/apple-sony-in-talks-to-acquire-podcaster-wondery/\n\n$SNE $AAPL $SPOT $AMZN',None
255024542,AAPL,2020-11-07T08:15:05Z,b'Comprehensive non-correlated Apple $AAPL Trading Report https://tinyurl.com/yxz6ahlg',None
255024160,AAPL,2020-11-07T07:57:18Z,b'$AAPL NDXT Technology index of Nasdaq. Take long observation. In 2018# Second week candle tends to be RED. \nNow# take long observation# In 2019# Second week candle tends to be RED. \n\nNext week will be 2020 Nov second trading week.',None
255023472,AAPL,2020-11-07T07:23:02Z,b'$AAPL \n$125 and another stimulus are coming',Bullish
255023283,AAPL,2020-11-07T07:16:28Z,b'$AAPL I rant. I\xe2\x80\x99m being forced to use an Apple keyboard and mouse# and these things are shit.\n\nThe mouse is not made for productivity at all. It\xe2\x80\x99s wide. You\xe2\x80\x99re not holding it# you\xe2\x80\x99re grasping it. I feel bad for kids having to learn on it all cause Apple thinks they\xe2\x80\x99re a cult.\n\nBut the keyboard\xe2\x80\x99s the real problem. The thing is flat. Not slanted like a binder. Flat like paper. So instead of resting your hands/fingers comfortably# you\xe2\x80\x99re forced to point them down like you\xe2\x80\x99re poking it.\n\nI feel like it\xe2\x80\x99s made for student\xe2\x80\x99s backpacks. Who the hell carries an entire keyboard in their backpack? It\xe2\x80\x99s made for a user that doesn\xe2\x80\x99t exist. If anything# there should be a tiny laptop sized keyboard for weirdos# idk. And a normal sized mechanical one. I don\xe2\x80\x99t know why anyone would want to type on a laptop keyboard but that\xe2\x80\x99s just me.\n\nApple Pro Keyboard (2003-2007) was the best. Perfect form# mechanical travel# minimal# functional for normal productivity. If they still made it# it would still sell.',None
255023076,AAPL,2020-11-07T07:09:06Z,b'$AAPL https://appleinsider.com/articles/20/10/20/apple-researching-large-scale-magsafe-technology-for-apple-car-charging',None
