ID,Symbol,CreateTime,Body,Sentiment
255820642,FB,2020-11-11T03:45:49Z,b'$FB need a close through 283 tm. NAS needs to get back to 12 and hopefully googl will run till eod. Tech bleeding seemed to slow a bit today but let\xe2\x80\x99s see what tomorrow bring.',None
255820532,FB,2020-11-11T03:44:45Z,b'$FB deleted my facebook and Instagram and snapchat........ a year ago hahaha bummer I won\xe2\x80\x99t be apart of the statistic coming their way!',Bearish
255819312,FB,2020-11-11T03:34:00Z,b'$FB has an excellent technical rating and also presents a decent setup pattern. https://www.chartmill.com/stock/analyzer/stock/FB?key=131a58de-6f11-4987-976d-55bb2ea98644&amp;utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=FB&amp;utm_campaign=social_tracking',None
255818886,FB,2020-11-11T03:30:08Z,b'Beyonce signs multi-year partnership w/ $PTON to curate content for indoor cycling# running# strength# bootcamp# yoga# and meditation \xe2\x80\x93 all disciplines important to the superstar for $PTON \n\nAccording to company representatives# the deal with Beyonce couldn\xe2\x80\x99t be more fitting as she is already the most requested artist by the app\xe2\x80\x99s global community# which boasts more than 3.6M members.\n\nBeyonce: \xe2\x80\x9cI\xe2\x80\x99ve been a Peloton member for several years# and I\xe2\x80\x99m excited to partner with a company that helps people# young and old# be the best versions of themselves# in an innovative and adaptable way. \n\nPeloton Head of Music: \xe2\x80\x9cIt is a privilege to be able to work closely with her and her extraordinary team to broaden access to our platform and collaborate on incredible offerings we think our Members will love.\xe2\x80\x9d\n\nBeyonce has 155M+ followers on $FB Instagram. One post across her social media platforms is worth over $1M.',None
255817378,FB,2020-11-11T03:17:24Z,b'Israeli Online Advertising Company IronSource Planning IPO at $6b valuation \n\nhttps://pageone.ng/2020/11/10/israeli-online-advertising-company-ironsource-planning-ipo-at-6b-valuation/\n\n$GOOGL $FB',None
255817268,FB,2020-11-11T03:16:21Z,b'Europe charges Amazon with using its dominance and data to squeeze rivals\n\nhttps://pageone.ng/2020/11/10/europe-charges-amazon-with-using-its-dominance-and-data-to-squeeze-rivals/\n\n$AMZN $GOOGL $MSFT $FB',None
255816938,FB,2020-11-11T03:13:43Z,b'$FB Facebook just banned Mark Sidney# who ran two of the largest Pro-Trump pages on Facebook.\n\nThey classified it as a \xe2\x80\x9chate group.\xe2\x80\x9d\n\nThe purge continues.',None
255816584,FB,2020-11-11T03:10:46Z,b'Global stocks up as vaccine shields against second-wave worries\n \n\nhttps://pageone.ng/2020/11/11/global-stocks-up-as-vaccine-shields-against-second-wave-worries/\n\n$AMZN $GOOGL $FB $AAPL $TSLA',None
255815525,FB,2020-11-11T03:01:54Z,b'$FB $twtr $goog nasdaq futures ripping',None
255815335,FB,2020-11-11T03:00:26Z,b'$FB 300 Tomrow',None
255814883,FB,2020-11-11T02:56:30Z,b'Brazil backs U.S. Clean Network proposal for transparent 5G technology\n\nhttps://pageone.ng/2020/11/11/brazil-backs-u-s-clean-network-proposal-for-transparent-5g-technology/\n\n$GOOGL $FB $TWTR $AAPL $AMZN',None
255813525,FB,2020-11-11T02:45:59Z,b'$FB  not sure why I still own a few shares in this. Perhaps tomorrow will sell the remaining 5 shares  i have of it unless this bounces off the moving average.   Outlook for this company looks very bad # half of the users of FB and insta are moving to a new social media platform called Parler.  Not sure why suckerburg hasn\xe2\x80\x99t done anything to monetize WhatsApp .',Bearish
255813383,FB,2020-11-11T02:44:59Z,b'ByteDance challenges Trump&#39;s TikTok divestiture order\n\nhttps://pageone.ng/2020/11/11/bytedance-challenges-trumps-tiktok-divestiture-order/\n\n$GOOGL $FB $TWTR $AAPL',None
